#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-10T23:30:00Z,31.213547237076977,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T00:00:00Z,31.293563009972466,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T00:30:00Z,31.324438454627167,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T01:00:00Z,31.3968141592927,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T01:30:00Z,31.41550802139083,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T02:00:00Z,31.490636042402823,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T02:30:00Z,31.508510638297754,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T03:00:00Z,31.560122699385914,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T03:30:00Z,31.63935406698584,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T04:00:00Z,31.639176829268454,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T04:30:00Z,31.668535825545412,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T05:00:00Z,31.65809968847378,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T05:30:00Z,31.671850699844843,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T06:00:00Z,31.696952104499644,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T06:30:00Z,31.775966850828457,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T07:00:00Z,31.800585937499495,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T07:30:00Z,31.817552182163055,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T08:00:00Z,31.389762150982634,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T08:30:00Z,29.391713325867784,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T09:00:00Z,28.970979443772865,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T09:30:00Z,28.664308342133012,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T10:00:00Z,28.45885588558903,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T10:30:00Z,28.38073684210529,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T11:00:00Z,28.304259850904746,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T11:30:00Z,28.52256809338488,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T12:00:00Z,29.899999999999995,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T12:30:00Z,,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T13:00:00Z,,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T13:30:00Z,29.452051835853236,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T14:00:00Z,29.79806034482742,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T14:30:00Z,29.124974924774307,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T15:00:00Z,29.22805100182148,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T15:30:00Z,29.289478417266118,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T16:00:00Z,29.445158371040822,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T16:30:00Z,29.49918918918924,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T17:00:00Z,29.58342245989296,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T17:30:00Z,29.891502683363203,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T18:00:00Z,29.754955752212503,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T18:30:00Z,29.752380952381007,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T19:00:00Z,29.871785714285814,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T19:30:00Z,29.895728876508965,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T20:00:00Z,29.906696428571532,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T20:30:00Z,30.007058823529395,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T21:00:00Z,30.06067615658356,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T21:30:00Z,30.918896925859336,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T22:00:00Z,31.53499079189642,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T22:30:00Z,31.649223744292165,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T23:00:00Z,30.592109929078088,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-11T23:30:00Z,30.157051865332058,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T00:00:00Z,29.96458715596338,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T00:30:00Z,29.884519572953767,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T01:00:00Z,29.554199823165273,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T01:30:00Z,29.47493380406001,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T02:00:00Z,29.57637795275582,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T02:30:00Z,29.785588752196862,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T03:00:00Z,29.780453752181533,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T03:30:00Z,29.972748815165826,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T04:00:00Z,29.709579100145167,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T04:30:00Z,29.773684210526323,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T05:00:00Z,29.719497784342725,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T05:30:00Z,29.820910384068323,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T06:00:00Z,29.926265060240997,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T06:30:00Z,29.76001788908759,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T07:00:00Z,29.667198404785715,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T07:30:00Z,29.905368421052728,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T08:00:00Z,30.250426540284217,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T08:30:00Z,30.04627329192545,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T09:00:00Z,30.08304914744233,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T09:30:00Z,30.10402750491156,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T10:00:00Z,30.275711574952446,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T10:30:00Z,31.438986354775718,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T11:00:00Z,31.569306930692463,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T11:30:00Z,31.619981149858305,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T12:00:00Z,31.641189189189163,Robot_hava_sic_act,Press031,vmi474601
,,32,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,31.63299798792783,Robot_hava_sic_act,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-02T12:30:00Z,26.98017621145374,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-02T13:00:00Z,26.850483558994213,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-02T13:30:00Z,26.963679694947565,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-02T14:00:00Z,27.29278937381397,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-02T14:30:00Z,27.300910746812463,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-02T15:00:00Z,27.35296229802506,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-02T15:30:00Z,27.366454545454456,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-02T16:00:00Z,27.38102059086832,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-02T16:30:00Z,27.391874999999935,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-02T17:00:00Z,27.390933333333255,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-02T17:30:00Z,27.219910313901448,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-02T18:00:00Z,27.219767441860604,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-02T18:30:00Z,27.240486925157867,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-02T19:00:00Z,27.039307897071872,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-02T19:30:00Z,26.879248658318364,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-02T20:00:00Z,26.706155218554862,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-02T20:30:00Z,26.688251121076245,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-02T21:00:00Z,26.638923766816202,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-02T21:30:00Z,26.603756708407953,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-02T22:00:00Z,26.561648745519772,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-02T22:30:00Z,26.55656474820152,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-02T23:00:00Z,26.595989304812885,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-02T23:30:00Z,26.633870967741984,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T00:00:00Z,27.24523160762943,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T00:30:00Z,27.923920863309448,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T01:00:00Z,27.220446428571442,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T01:30:00Z,27.02262118491916,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T02:00:00Z,27.030205540661466,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T02:30:00Z,26.814910714285716,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T03:00:00Z,26.67919999999997,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T03:30:00Z,26.693015873015852,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T04:00:00Z,26.6513651877133,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T04:30:00Z,26.568457538994767,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T05:00:00Z,26.496587030716668,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T05:30:00Z,26.442756183745576,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T06:00:00Z,26.339419795221872,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T06:30:00Z,26.330313588850196,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T07:00:00Z,26.33841059602655,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T07:30:00Z,26.31964636542241,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T08:00:00Z,26.489411764705878,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T08:30:00Z,27.468683957732896,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T09:00:00Z,27.570786516853467,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T09:30:00Z,27.661968911917608,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T10:00:00Z,27.705943152454825,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T10:30:00Z,,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T11:00:00Z,,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T11:30:00Z,,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T12:00:00Z,,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T12:30:00Z,,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T13:00:00Z,,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T13:30:00Z,,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T14:00:00Z,,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T14:30:00Z,29.919668508287433,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T15:00:00Z,29.184410983170828,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T15:30:00Z,29.182243816254367,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T16:00:00Z,29.27071678321669,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T16:30:00Z,29.398951965065592,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T17:00:00Z,29.48692579505307,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T17:30:00Z,29.564994882292666,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T18:00:00Z,29.653236098450236,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T18:30:00Z,29.977378435518045,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T19:00:00Z,29.760105448154672,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T19:30:00Z,29.7999131944445,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T20:00:00Z,29.892068965517364,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T20:30:00Z,29.885355285962003,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T21:00:00Z,29.983132530120507,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T21:30:00Z,30.048524305555556,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T22:00:00Z,30.5699912510936,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T22:30:00Z,31.493304347825767,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T23:00:00Z,31.633015597920075,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-03T23:30:00Z,30.784978165938963,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T00:00:00Z,30.172407732864595,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T00:30:00Z,29.974103942652413,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T01:00:00Z,29.905851979345993,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T01:30:00Z,29.55453759723417,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T02:00:00Z,29.472086956521736,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T02:30:00Z,29.57838541666659,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T03:00:00Z,29.78653344917466,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T03:30:00Z,29.63991726990693,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T04:00:00Z,30.220057306590167,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T04:30:00Z,29.706474820143907,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T05:00:00Z,29.76470588235293,Robot_hava_sic_act_1,Press031,vmi474601
,,33,2022-08-02T12:23:23.342561228Z,2022-08-12T12:23:23.342561228Z,2022-08-04T05:30:00Z,29.738428571428564,Robot_hava_sic_act_1,Press031,vmi474601
