,time,Pres31-DB1.AM_rpm_act,Pres31-DB2.AM_Arka_Vib,Pres31-DB2.AM_Arka_Balans,Pres31-DB2.AM_Arka_Eks_kac,Pres31-DB2.AM_Arka_Bosluk,Pres31-DB2.AM_Arka_Rulman,Pres31-DB2.AM_Arka_Acc,Pres31-DB2.AM_On_Vib,Pres31-DB2.AM_On_Balans,Pres31-DB2.AM_On_Eks_kac,Pres31-DB2.AM_On_Bosluk,Pres31-DB2.AM_On_Rulman,Pres31-DB2.AM_On_Acc,Pres31-DB2.AM_Govde_sic,Pres31-DB1.Yaglama_bas_act,Pres31-DB1.Yaglama_sic_act,Pres31-DB2.Hid_Pomp_Vib,Pres31-DB2.Hid_Pomp_Balans,Pres31-DB2.Hid_Pomp_Palet,Pres31-DB2.Hid_Pomp_Motor_Rulman,Pres31-DB2.Hid_Pomp_Acc,Pres31-DB2.Volan_Vib,Pres31-DB2.Volan_Balans,Pres31-DB2.Volan_Disli,Pres31-DB2.Volan_Rulman,Pres31-DB2.Volan_Acc,Pres31-DB2.Volan_Yatak_sic,feedback,prediction
1369,2022-11-10 00:00:00+00:00,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.78852206838579,35.31035721010901,24.027318295739718,0.649742656759311,0.42664231614955284,0.15891942214710716,0.7301674466573108,1.36759544792368,0.0,0.026254217579879443,0.0,0.0,0.0,31.04415929708407,0.0,0.0
1370,2022-11-10 00:30:00+00:00,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.566469342767615,35.343625166585326,23.990509490509492,0.6900083748643023,0.42502637718451913,0.1603503139731401,0.7244015808263958,1.371348776317231,0.0,0.09511622638196138,0.0,0.0,0.0,30.917455193528,0.0,0.0
1371,2022-11-10 01:00:00+00:00,130.98540145985402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.467766901376276,35.36164566402384,23.9089893100106,0.6819160955770296,0.4315203278686703,0.1606641728159267,0.7311552377605347,1.3590070740820757,0.0,0.11709539238218511,0.0,0.0,0.0,30.67360228775513,0.0,0.0
1372,2022-11-10 01:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.466864720133138,35.349220163174245,23.835465226771994,0.6644801893990391,0.4517286916620857,0.1589226633293061,0.728282312217142,1.3542566111517351,0.0,0.066073322693822,0.0,0.0,0.0,30.602768218935207,0.0,0.0
1373,2022-11-10 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.422685857906743,35.36966814540211,23.721906815117254,0.6927314091285152,0.45848440968783644,0.16054650542669618,0.730613201463968,1.3616611793677238,0.0,0.11517942865584856,0.0,0.0,0.0,30.538097793016888,0.0,0.0
1374,2022-11-10 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.389297960984894,35.369338228406995,23.76716341766789,0.6716313782203399,0.4221754537265578,0.15956350764488472,0.7271329643560854,1.3660206909943744,0.0,0.06701927155481716,0.0,0.0,0.0,30.35644026341119,0.0,0.0
1375,2022-11-10 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.36476702280789,35.376156985256785,23.800001000000762,0.6700336089599123,0.4330353859646333,0.1602230278417275,0.7276227593169721,1.3539579451431785,0.0,0.11736364099114521,0.0,0.0,0.0,30.223354858888175,0.0,0.0
1376,2022-11-10 03:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.30409249304095,35.40624195024878,23.80000100000109,0.6683243028901713,0.42809241340351,0.16021544267073937,0.7314834298544022,1.34303818413488,0.0,0.1256656204264988,0.0,0.0,0.0,30.165012740834413,0.0,0.0
1377,2022-11-10 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.203594652305313,35.41055792047537,23.89139488510728,0.6647754270588238,0.43921430483793084,0.16010535925070576,0.7305931563911523,1.3453888839930201,0.0,0.12552965221052592,0.0,0.0,0.0,30.11040653133522,0.0,0.0
1378,2022-11-10 04:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.136362844231076,35.39882395952947,23.9000000000009,0.6453866892242391,0.4159767329970134,0.1600460123002432,0.7318877232795751,1.3505574220062768,0.0,0.089884404784819,0.0,0.0,0.0,29.998098460757856,0.0,0.0
1379,2022-11-10 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.06748890000006,35.41321639152005,23.947512551346648,0.6596791685561484,0.46633063908193,0.16069755247239553,0.7294715182342111,1.3579774156703428,0.0,0.07333614775275778,0.0,0.0,0.0,29.810817218830792,0.0,0.0
1380,2022-11-10 05:30:00+00:00,0.0,0.4025865705134995,0.04187192290093053,0.22043947818684295,0.5207502744479496,0.08109481165783892,0.38478703483369076,0.1804001182630412,0.032557895935180124,0.07608525252944488,0.3444360912838572,0.18854096586036292,1.2247952633118786,26.983895333333603,35.417047569761586,24.0,0.6724395846385213,0.42972159996705284,0.16063441401433787,0.7266847445553031,1.3620972621787732,0.0790025706739409,0.11003756594027085,0.0009411011971830985,0.0006043295249549005,0.11688896347087378,29.68170917575387,0.0,0.0
1381,2022-11-10 06:00:00+00:00,0.0,2.0793012081184905,0.2610658711178235,0.9605980187535098,2.738131903632112,0.42176056288769753,1.9972954235260822,1.0432843091520023,0.13967175563333342,0.4205586636879424,1.6563242184642384,0.9885212953989525,5.524212630439786,27.326046175438876,35.41345494181806,24.000581655480975,0.688696273281714,0.43334248256278496,0.16052351494266304,0.732647888622331,1.351060136741763,0.3013552910931671,0.13271410113497378,0.0,0.0,0.0,29.543187267567536,0.0,0.0
1382,2022-11-10 06:30:00+00:00,0.0,2.1627817837737875,0.2447847923423933,1.0418471259117177,2.870919870503585,0.445599207702429,2.038462094848647,1.1947424324999967,0.14964366462279238,0.4266680570818339,1.7172650881437819,0.9395023443887466,5.308331709557239,28.079080112773855,35.40468120957452,24.099945295403998,0.6681575696185763,0.4569857620802515,0.16180374814973464,0.7202869880420872,1.34376127398505,0.39376039447798666,0.1542980705380902,0.014779364983776761,0.005753207463653027,0.48324436139279175,30.254572127847553,0.0,0.0
1383,2022-11-10 07:00:00+00:00,0.0,0.9633087287102007,0.12027497911946418,0.44587390767777874,1.4337306656910556,0.24306595478104054,0.9905145365803111,0.5228821473035531,0.07133643651322237,0.19073469078316432,0.8337703650639406,0.454261923726466,2.575062914376996,28.505361620341347,35.39714591670577,24.099999999999103,0.6434585748831007,0.4451840674958168,0.16190588609091036,0.7183897308140752,1.3467605359281374,0.1287468799062498,0.06598129972443892,0.0,0.0,0.0,30.97794656107797,0.0,0.0
1384,2022-11-10 07:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.40404278213909,35.35968467623147,24.15306122448869,0.6676164867195103,0.44749354575882594,0.16202416385975496,0.7050748509454725,1.3679028104862323,0.0,0.04535423546477068,0.0,0.0,0.0,31.464971281045834,0.0,0.0
