,time,AM_rpm_act,AM_rpm_act_1,Ana_hava_debi_act,Ana_hava_debi_act_1,Ana_hava_sic_act,Ana_hava_sic_act_1,Bit_control,Bit_control_1,Deng_hava_bas_act,Deng_hava_bas_act_1,Deng_hava_debi_act,Deng_hava_debi_act_1,Deng_hava_sic_act,Deng_hava_sic_act_1,Frn_grup_sic_act,Frn_grup_sic_act_1,Hid_emn_bas_act,Hid_emn_bas_act_1,Kalip_No,Kalip_No_1,Kavr_hava_debi_act,Kavr_hava_debi_act_1,Kavr_hava_sic_act,Kavr_hava_sic_act_1,Koc_Ton_act,Koc_Ton_act_1,Reg_poz_act,Reg_poz_act_1,Rob_ctr_sic_act,Rob_ctr_sic_act_1,Robot_hava_debi_act,Robot_hava_debi_act_1,Robot_hava_sic_act,Robot_hava_sic_act_1,Yaglama_bas_act,Yaglama_bas_act_1,Yaglama_sic_act,Yaglama_sic_act_1,Yedek1,Yedek1_1,Yedek2,Yedek2_1
10,2022-05-30 15:30:00+00:00,1480.0,1480.0,13.14490281537103,13.14490281537103,26.878798586572515,26.878798586572515,6.217314487632509,6.217314487632509,3.077756068904597,3.077756068904597,4.1007773851590015,4.1007773851590015,31.43657243816272,31.43657243816272,36.59999999999923,36.59999999999923,139.96819787985865,139.96819787985865,5.0,5.0,11.98895758480565,11.98895758480565,27.262897526501735,27.262897526501735,0.0,0.0,896.5291000000191,896.5291000000191,32.9000000000007,32.9000000000007,7.654858648409884,7.654858648409884,27.235512367491143,27.235512367491143,38.437014134275636,38.437014134275636,29.20909893992981,29.20909893992981,10.0,10.0,20.0,20.0
11,2022-05-30 16:00:00+00:00,1480.0,1480.0,13.685883876083182,13.685883876083182,26.760745233968848,26.760745233968848,6.232235701906412,6.232235701906412,3.0809434445407273,3.0809434445407273,4.392175043327561,4.392175043327561,31.369064124783396,31.369064124783396,36.59999999999921,36.59999999999921,139.90467937608318,139.90467937608318,5.0,5.0,12.766005181975725,12.766005181975725,27.221750433275638,27.221750433275638,0.0,0.0,896.5291000000195,896.5291000000195,32.900000000000716,32.900000000000716,8.90180242114386,8.90180242114386,27.13422876949739,27.13422876949739,38.4383882149047,38.4383882149047,29.20000000000042,29.20000000000042,10.0,10.0,20.0,20.0
12,2022-05-30 16:30:00+00:00,1480.0,1480.0,14.099340224826372,14.099340224826372,26.60355902777771,26.60355902777771,6.210069444444445,6.210069444444445,3.075719468750007,3.075719468750007,5.690260416666668,5.690260416666668,31.29531250000012,31.29531250000012,36.59999999999921,36.59999999999921,139.62065972222223,139.62065972222223,5.0,5.0,12.22471353472221,12.22471353472221,27.186284722222325,27.186284722222325,0.0,0.0,896.5291000000194,896.5291000000194,32.951562499999966,32.951562499999966,11.060902773437498,11.060902773437498,26.964670138888934,26.964670138888934,38.45651041666674,38.45651041666674,29.200000000000426,29.200000000000426,10.0,10.0,20.0,20.0
13,2022-05-30 17:00:00+00:00,1480.0,1480.0,13.300519907279039,13.300519907279039,26.480589254766038,26.480589254766038,6.226169844020797,6.226169844020797,3.077655016464466,3.077655016464466,3.5806238994800736,3.5806238994800736,31.506412478336216,31.506412478336216,36.59999999999921,36.59999999999921,139.31369150779895,139.31369150779895,5.0,5.0,11.644410740901217,11.644410740901217,27.211785095320707,27.211785095320707,0.0,0.0,896.5291000000195,896.5291000000195,33.0,33.0,13.097365677642987,13.097365677642987,26.72521663778159,26.72521663778159,38.44402079722716,38.44402079722716,29.20000000000042,29.20000000000042,10.0,10.0,20.0,20.0
14,2022-05-30 17:30:00+00:00,1480.0,1480.0,13.721077035026273,13.721077035026273,26.350963222416926,26.350963222416926,6.211033274956217,6.211033274956217,3.072196796847644,3.072196796847644,4.682863397548165,4.682863397548165,31.42845884413332,31.42845884413332,36.59999999999922,36.59999999999922,139.27320490367777,139.27320490367777,5.0,5.0,12.053668996497374,12.053668996497374,27.143082311733913,27.143082311733913,0.0,0.0,896.5291000000192,896.5291000000192,33.0087565674256,33.0087565674256,13.907110323117372,13.907110323117372,26.66786339754816,26.66786339754816,38.46742556917688,38.46742556917688,29.200000000000454,29.200000000000454,10.0,10.0,20.0,20.0
15,2022-05-30 18:00:00+00:00,1480.0,1480.0,13.876444605536314,13.876444605536314,26.31972318339109,26.31972318339109,6.224048442906574,6.224048442906574,3.080463041522505,3.080463041522505,4.7171799307958535,4.7171799307958535,31.274567474048588,31.274567474048588,36.59999999999921,36.59999999999921,139.37629757785467,139.37629757785467,5.0,5.0,12.445648778546698,12.445648778546698,27.035467128027587,27.035467128027587,0.0,0.0,896.5291000000195,896.5291000000195,32.95726643598678,32.95726643598678,13.144939435986183,13.144939435986183,26.670761245674804,26.670761245674804,38.449740484429064,38.449740484429064,29.20000000000041,29.20000000000041,10.0,10.0,20.0,20.0
16,2022-05-30 18:30:00+00:00,1480.0,1480.0,13.51642232373471,13.51642232373471,26.36867364746938,26.36867364746938,6.229493891797556,6.229493891797556,3.077982517452009,3.077982517452009,3.818612539267018,3.818612539267018,31.621465968586524,31.621465968586524,36.59999999999922,36.59999999999922,139.30541012216406,139.30541012216406,5.0,5.0,12.707853398778386,12.707853398778386,26.980802792321168,26.980802792321168,0.0,0.0,896.5291000000193,896.5291000000193,32.79485165793993,32.79485165793993,13.269432806282715,13.269432806282715,26.613787085514904,26.613787085514904,38.435863874345586,38.435863874345586,29.20026178010517,29.20026178010517,10.0,10.0,20.0,20.0
17,2022-05-30 19:00:00+00:00,1480.0,1480.0,13.4558849345133,13.4558849345133,26.455840707964636,26.455840707964636,6.220353982300885,6.220353982300885,3.0772575814159278,3.0772575814159278,4.293318557522122,4.293318557522122,31.325044247787478,31.325044247787478,36.639203539822326,36.639203539822326,139.33362831858406,139.33362831858406,5.0,5.0,12.199362815044251,12.199362815044251,26.965486725663755,26.965486725663755,0.0,0.0,896.529100000019,896.529100000019,32.67327433628314,32.67327433628314,13.783230082300872,13.783230082300872,26.568761061946947,26.568761061946947,38.46389380530979,38.46389380530979,29.23194690265496,29.23194690265496,10.0,10.0,20.0,20.0
18,2022-05-30 19:30:00+00:00,1480.0,1480.0,13.587463175757598,13.587463175757598,26.53160173160179,26.53160173160179,6.228571428571429,6.228571428571429,3.0786222969696952,3.0786222969696952,4.628744568831166,4.628744568831166,31.229523809523688,31.229523809523688,36.69999999999973,36.69999999999973,139.18441558441558,139.18441558441558,5.0,5.0,12.644943716883125,12.644943716883125,26.95082251082248,26.95082251082248,0.0,0.0,896.5291000000195,896.5291000000195,32.59999999999929,32.59999999999929,13.535800862337659,13.535800862337659,26.56060606060613,26.56060606060613,38.44848484848485,38.44848484848485,29.286493506493123,29.286493506493123,10.0,10.0,20.0,20.0
19,2022-05-30 20:00:00+00:00,1480.0,1480.0,13.23890409931509,13.23890409931509,26.594691780821844,26.594691780821844,6.221746575342466,6.221746575342466,3.0780753861301298,3.0780753861301298,4.526737996575343,4.526737996575343,31.415068493150855,31.415068493150855,36.699999999999704,36.699999999999704,139.14469178082192,139.14469178082192,5.0,5.0,12.179666091609578,12.179666091609578,27.006078767123192,27.006078767123192,0.0,0.0,896.5291000000198,896.5291000000198,32.59999999999928,32.59999999999928,13.518690065924684,13.518690065924684,26.58441780821922,26.58441780821922,38.454965753424716,38.454965753424716,29.23056506849349,29.23056506849349,10.0,10.0,20.0,20.0
20,2022-05-30 20:30:00+00:00,1480.0,1480.0,13.726282934094911,13.726282934094911,26.628383128295066,26.628383128295066,6.223198594024605,6.223198594024605,3.0764928831283007,3.0764928831283007,4.713286447275918,4.713286447275918,31.324077328646975,31.324077328646975,36.7140597539549,36.7140597539549,139.15377855887522,139.15377855887522,5.0,5.0,12.573409476274174,12.573409476274174,27.024956063268892,27.024956063268892,0.0,0.0,896.5291000000192,896.5291000000192,32.54885764499126,32.54885764499126,13.385597534270678,13.385597534270678,26.595694200351573,26.595694200351573,38.46344463971899,38.46344463971899,29.200000000000465,29.200000000000465,10.0,10.0,20.0,20.0
