,time,Press030.AM_rpm_act,Press030.AM_rpm_act_1,Press030.Ana_hava_debi_act,Press030.Ana_hava_debi_act_1,Press030.Ana_hava_sic_act,Press030.Ana_hava_sic_act_1,Press030.Bit_control,Press030.Bit_control_1,Press030.Deng_hava_bas_act,Press030.Deng_hava_bas_act_1,Press030.Deng_hava_debi_act,Press030.Deng_hava_debi_act_1,Press030.Deng_hava_sic_act,Press030.Deng_hava_sic_act_1,Press030.Frn_grup_sic_act,Press030.Frn_grup_sic_act_1,Press030.Hid_emn_bas_act,Press030.Hid_emn_bas_act_1,Press030.Kalip_No,Press030.Kalip_No_1,Press030.Kavr_hava_debi_act,Press030.Kavr_hava_debi_act_1,Press030.Kavr_hava_sic_act,Press030.Kavr_hava_sic_act_1,Press030.Koc_Ton_act,Press030.Koc_Ton_act_1,Press030.Reg_poz_act,Press030.Reg_poz_act_1,Press030.Rob_ctr_sic_act,Press030.Rob_ctr_sic_act_1,Press030.Robot_hava_debi_act,Press030.Robot_hava_debi_act_1,Press030.Robot_hava_sic_act,Press030.Robot_hava_sic_act_1,Press030.Yaglama_bas_act,Press030.Yaglama_bas_act_1,Press030.Yaglama_sic_act,Press030.Yaglama_sic_act_1,Press030.Yedek1,Press030.Yedek1_1,Press030.Yedek2,Press030.Yedek2_1,RUL,label1,time_norm,id
244,245,0.0,0.0,0.14751452342962407,0.14751452342962407,0.6078071466811403,0.6078071466811403,0.15255921418140783,0.15255921418140783,0.4960672532113297,0.4960672532113297,0.23870347597307157,0.23870347597307157,0.3619237325099256,0.3619237325099256,0.22927536231891832,0.22927536231891832,0.9815055025271919,0.9815055025271919,1.0,1.0,0.03451733386073197,0.03451733386073197,0.828307424911336,0.828307424911336,0.0,0.0,0.9967745906849768,0.9967745906849768,0.4084423138795952,0.4084423138795952,0.006880985993105576,0.006880985993105576,0.9599477615641083,0.9599477615641083,0.9913004769972824,0.9913004769972824,0.2307692307689706,0.2307692307689706,1.0,1.0,1.0,1.0,236,0,0.5083333333333333,1
245,246,0.0,0.0,0.13628119916960119,0.13628119916960119,0.6114463777348753,0.6114463777348753,0.15255921418140783,0.15255921418140783,0.4928523763278716,0.4928523763278716,0.23881573734198586,0.23881573734198586,0.37836104183447317,0.37836104183447317,0.22133499688091085,0.22133499688091085,0.9797342643844718,0.9797342643844718,1.0,1.0,0.05499132337529651,0.05499132337529651,0.7987764810560725,0.7987764810560725,0.0,0.0,0.9967745906849759,0.9967745906849759,0.4084423138795952,0.4084423138795952,0.007423899105441403,0.007423899105441403,0.9676628021895315,0.9676628021895315,0.9904613275433478,0.9904613275433478,0.23076923076895994,0.23076923076895994,1.0,1.0,1.0,1.0,235,0,0.5104166666666666,1
246,247,0.0,0.0,0.17429334225531173,0.17429334225531173,0.6126907077075838,0.6126907077075838,0.15255921418140783,0.15255921418140783,0.4940733217931519,0.4940733217931519,0.4614446986834598,0.4614446986834598,0.34627068128532335,0.34627068128532335,0.21428571428571974,0.21428571428571974,0.9806765074764272,0.9806765074764272,1.0,1.0,0.06899023118513613,0.06899023118513613,0.7795983658411698,0.7795983658411698,0.0,0.0,0.9967745906849741,0.9967745906849741,0.40844231387959606,0.40844231387959606,0.007442424747167498,0.007442424747167498,0.9705718266837495,0.9705718266837495,0.9882554070863785,0.9882554070863785,0.23076923076894218,0.23076923076894218,1.0,1.0,1.0,1.0,234,0,0.5125,1
247,248,0.0,0.0,0.13534313947166698,0.13534313947166698,0.6234742485766684,0.6234742485766684,0.15255921418140783,0.15255921418140783,0.4997743565881483,0.4997743565881483,0.2237643082756155,0.2237643082756155,0.3528243198533261,0.3528243198533261,0.20685042309599222,0.20685042309599222,0.9778888851985372,0.9778888851985372,1.0,1.0,0.05966871086364596,0.05966871086364596,0.7821252674721686,0.7821252674721686,0.0,0.0,0.9967745906849768,0.9967745906849768,0.4084423138795952,0.4084423138795952,0.007626915126335246,0.007626915126335246,0.9741682190626184,0.9741682190626184,0.9884860715257426,0.9884860715257426,0.2307692307689706,0.2307692307689706,1.0,1.0,1.0,1.0,233,0,0.5145833333333333,1
248,249,0.0,0.0,0.13359273748097378,0.13359273748097378,0.6233334852123527,0.6233334852123527,0.15255921418140783,0.15255921418140783,0.49328211193169524,0.49328211193169524,0.21540433095814948,0.21540433095814948,0.38630604400847135,0.38630604400847135,0.2023809523809037,0.2023809523809037,0.9798272519929048,0.9798272519929048,1.0,1.0,0.05684278416352673,0.05684278416352673,0.7978732700079734,0.7978732700079734,0.0,0.0,0.9967745906849759,0.9967745906849759,0.4084423138795952,0.4084423138795952,0.006730968166529058,0.006730968166529058,0.9894303063418137,0.9894303063418137,0.9919224947211562,0.9919224947211562,0.23076923076895994,0.23076923076895994,1.0,1.0,1.0,1.0,232,0,0.5166666666666667,1
249,250,0.0,0.0,0.166156316433342,0.166156316433342,0.6297204460884753,0.6297204460884753,0.15255921418140783,0.15255921418140783,0.4914366499707792,0.4914366499707792,0.4288365364564788,0.4288365364564788,0.37988136607633516,0.37988136607633516,0.19344211822648294,0.19344211822648294,0.9780514116011867,0.9780514116011867,1.0,1.0,0.059665530443641396,0.059665530443641396,0.8130271186233351,0.8130271186233351,0.0,0.0,0.9967745906849776,0.9967745906849776,0.4097072767291543,0.4097072767291543,0.007086738519030966,0.007086738519030966,0.9949610331205747,0.9949610331205747,0.9868314542691516,0.9868314542691516,0.23076923076899547,0.23076923076899547,1.0,1.0,1.0,1.0,231,0,0.51875,1
250,251,0.0,0.0,0.13755019854237532,0.13755019854237532,0.6546292582697175,0.6546292582697175,0.15255921418140783,0.15255921418140783,0.5003174380961544,0.5003174380961544,0.27999570661323503,0.27999570661323503,0.3417908181430609,0.3417908181430609,0.19012361041967019,0.19012361041967019,0.977806106957793,0.977806106957793,1.0,1.0,0.059023467454053985,0.059023467454053985,0.8106510492490235,0.8106510492490235,0.0,0.0,0.9967745906849768,0.9967745906849768,0.41318276868412607,0.41318276868412607,0.007882027784597317,0.007882027784597317,1.0,1.0,0.9923804716007387,0.9923804716007387,0.2307692307689706,0.2307692307689706,1.0,1.0,1.0,1.0,230,0,0.5208333333333334,1
251,252,0.0,0.0,0.07291690927085331,0.07291690927085331,0.7226074660764867,0.7226074660764867,0.0,0.0,0.0,0.0,0.22720995553857784,0.22720995553857784,0.38610019471763746,0.38610019471763746,0.17857142857141106,0.17857142857141106,0.5463478041591171,0.5463478041591171,0.0,0.0,0.04515690253542255,0.04515690253542255,0.8429315776626387,0.8429315776626387,0.0,0.0,0.37025146396545594,0.37025146396545594,0.4200904466688131,0.4200904466688131,0.5512529253497609,0.5512529253497609,0.7915496343419708,0.7915496343419708,0.0,0.0,0.23076923076898836,0.23076923076898836,0.0,0.0,0.0,0.0,229,0,0.5229166666666667,1
252,253,0.0,0.0,0.001990619635235974,0.001990619635235974,0.7945656647521027,0.7945656647521027,0.15255921418140783,0.15255921418140783,0.49283296897141904,0.49283296897141904,0.2579165354548653,0.2579165354548653,0.39438434626202,0.39438434626202,0.17857142857141106,0.17857142857141106,0.012847419488406113,0.012847419488406113,1.0,1.0,0.032484171202592935,0.032484171202592935,0.8784482107060541,0.8784482107060541,0.0,0.0,0.9967745906849768,0.9967745906849768,0.4226884974283447,0.4226884974283447,1.0,1.0,0.5128411704553644,0.5128411704553644,0.9877970976128525,0.9877970976128525,0.23076923076897415,0.23076923076897415,1.0,1.0,1.0,1.0,228,0,0.525,1
253,254,0.0,0.0,0.02871075832509798,0.02871075832509798,0.788639430903908,0.788639430903908,0.15255921418140783,0.15255921418140783,0.4929750297307929,0.4929750297307929,0.4413645419786486,0.4413645419786486,0.37070005408991413,0.37070005408991413,0.17857142857141106,0.17857142857141106,0.012760024632908422,0.012760024632908422,1.0,1.0,0.053933631729164,0.053933631729164,0.854185775841124,0.854185775841124,0.0,0.0,0.9967745906849776,0.9967745906849776,0.4226884974283376,0.4226884974283376,0.9957044937295343,0.9957044937295343,0.43366877343973087,0.43366877343973087,0.9848311543136044,0.9848311543136044,0.23076923076902034,0.23076923076902034,1.0,1.0,1.0,1.0,227,0,0.5270833333333333,1
254,255,0.0,0.0,0.008081480117738626,0.008081480117738626,0.7970509246092226,0.7970509246092226,0.15255921418140783,0.15255921418140783,0.4994675478867001,0.4994675478867001,0.25246793107050547,0.25246793107050547,0.3635393370329165,0.3635393370329165,0.16766839596784955,0.16766839596784955,0.010050341774859216,0.010050341774859216,1.0,1.0,0.0370790899332583,0.0370790899332583,0.8657565392003645,0.8657565392003645,0.0,0.0,0.9967745906849732,0.9967745906849732,0.43062547657108396,0.43062547657108396,0.9893665918700345,0.9893665918700345,0.3899571443419001,0.3899571443419001,0.9866854220308072,0.9866854220308072,0.23076923076892442,0.23076923076892442,1.0,1.0,1.0,1.0,226,0,0.5291666666666667,1
255,256,0.0,0.0,0.0,0.0,0.8103962192609382,0.8103962192609382,0.15255921418140783,0.15255921418140783,0.4948963592953928,0.4948963592953928,0.2182231282149096,0.2182231282149096,0.39201800493660466,0.39201800493660466,0.16610367276755955,0.16610367276755955,0.0,0.0,1.0,1.0,0.043015461209021194,0.043015461209021194,0.8608536401890632,0.8608536401890632,0.0,0.0,0.9967745906849776,0.9967745906849776,0.43693468097703736,0.43693468097703736,0.9873336428240458,0.9873336428240458,0.37259941597185264,0.37259941597185264,0.9745842016138377,0.9745842016138377,0.23076923076900258,0.23076923076900258,1.0,1.0,1.0,1.0,225,0,0.53125,1
256,257,0.0,0.0,0.04511447867974119,0.04511447867974119,0.8021171918956753,0.8021171918956753,0.15255921418140783,0.15255921418140783,0.4907678545878018,0.4907678545878018,0.2374558345759604,0.2374558345759604,0.3968653082705953,0.3968653082705953,0.15476190476191487,0.15476190476191487,0.04348052246106399,0.04348052246106399,1.0,1.0,0.047506874591817,0.047506874591817,0.8616520993632433,0.8616520993632433,0.0,0.0,0.9967745906849768,0.9967745906849768,0.4369346809770329,0.4369346809770329,0.9810387934514218,0.9810387934514218,0.3642651190809145,0.3642651190809145,0.9819902961001157,0.9819902961001157,0.2307692307689706,0.2307692307689706,1.0,1.0,1.0,1.0,224,0,0.5333333333333333,1
257,258,0.0,0.0,0.15121324881929632,0.15121324881929632,0.7347554745707692,0.7347554745707692,0.15255921418140783,0.15255921418140783,0.4952254905996951,0.4952254905996951,0.4781909194510246,0.4781909194510246,0.3549967425272569,0.3549967425272569,0.15476190476191842,0.15476190476191842,0.964432356100106,0.964432356100106,1.0,1.0,0.04048800982606854,0.04048800982606854,0.877245122672722,0.877245122672722,0.0,0.0,0.9967745906849776,0.9967745906849776,0.43693468097703647,0.43693468097703647,0.12610595656423707,0.12610595656423707,0.6563283472854176,0.6563283472854176,0.981018138427193,0.981018138427193,0.23076923076899547,0.23076923076899547,1.0,1.0,1.0,1.0,223,0,0.5354166666666667,1
258,259,0.0,0.0,0.10621984112838745,0.10621984112838745,0.7794793317105357,0.7794793317105357,0.15255921418140783,0.15255921418140783,0.499144879420236,0.499144879420236,0.24646842316410775,0.24646842316410775,0.36755254766927203,0.36755254766927203,0.15383040576501816,0.15383040576501816,0.9957315792239763,0.9957315792239763,1.0,1.0,0.032588050729727244,0.032588050729727244,0.8883521125551264,0.8883521125551264,0.0,0.0,0.9967745906849776,0.9967745906849776,0.43719192074877355,0.43719192074877355,0.014293907480079693,0.014293907480079693,0.7834430736741194,0.7834430736741194,0.9780940971989986,0.9780940971989986,0.23076923076900258,0.23076923076900258,1.0,1.0,1.0,1.0,222,0,0.5375,1
259,260,0.0,0.0,0.09981246838341146,0.09981246838341146,0.8144070159631331,0.8144070159631331,0.15255921418140783,0.15255921418140783,0.4940418185224069,0.4940418185224069,0.2568980247611246,0.2568980247611246,0.39071729014822276,0.39071729014822276,0.14285714285710416,0.14285714285710416,0.9930395964658105,0.9930395964658105,1.0,1.0,0.030675115792865457,0.030675115792865457,0.9020293775631423,0.9020293775631423,0.0,0.0,0.9967745906849759,0.9967745906849759,0.44449362626915345,0.44449362626915345,0.018739133335446315,0.018739133335446315,0.8145317132403704,0.8145317132403704,0.9819215320391157,0.9819215320391157,0.23076923076895994,0.23076923076895994,1.0,1.0,1.0,1.0,221,0,0.5395833333333333,1
260,261,0.0,0.0,0.09596831644658083,0.09596831644658083,0.8598140616854151,0.8598140616854151,0.15255921418140783,0.15255921418140783,0.48871342438963294,0.48871342438963294,0.26076029672731754,0.26076029672731754,0.40983130869712703,0.40983130869712703,0.1428571428571077,0.1428571428571077,0.9923814448857569,0.9923814448857569,1.0,1.0,0.025200776218821865,0.025200776218821865,0.9099742819892827,0.9099742819892827,0.0,0.0,0.9967745906849741,0.9967745906849741,0.44170438377292776,0.44170438377292776,0.021634281690616958,0.021634281690616958,0.8420162597652245,0.8420162597652245,0.9850356839820931,0.9850356839820931,0.23076923076893152,0.23076923076893152,1.0,1.0,1.0,1.0,220,0,0.5416666666666666,1
261,262,0.0,0.0,0.12486756494058221,0.12486756494058221,0.9013638152411003,0.9013638152411003,0.15255921418140783,0.15255921418140783,0.49903005031204595,0.49903005031204595,0.48302428418400606,0.48302428418400606,0.34233363268794514,0.34233363268794514,0.13192247669650836,0.13192247669650836,0.9934886214807024,0.9934886214807024,1.0,1.0,0.04636849378548194,0.04636849378548194,0.8878597263861199,0.8878597263861199,0.0,0.0,0.9967745906849732,0.9967745906849732,0.45118086452578154,0.45118086452578154,0.022749279046804446,0.022749279046804446,0.8633127625468253,0.8633127625468253,0.9846002366879754,0.9846002366879754,0.23076923076892442,0.23076923076892442,1.0,1.0,1.0,1.0,219,0,0.54375,1
262,263,0.0,0.0,0.08417441926440938,0.08417441926440938,0.9425791017210381,0.9425791017210381,0.15255921418140783,0.15255921418140783,0.4969664288134532,0.4969664288134532,0.2507621363290239,0.2507621363290239,0.37943911365121563,0.37943911365121563,0.13095238095227835,0.13095238095227835,0.9933331931493476,0.9933331931493476,1.0,1.0,0.036436894519634,0.036436894519634,0.8959374690852355,0.8959374690852355,0.0,0.0,0.9967745906849705,0.9967745906849705,0.4522370915158085,0.4522370915158085,0.024437390290293223,0.024437390290293223,0.8800926131471574,0.8800926131471574,0.9858505107338038,0.9858505107338038,0.23076923076889955,0.23076923076889955,1.0,1.0,1.0,1.0,218,0,0.5458333333333333,1
263,264,0.0,0.0,0.08444986665674159,0.08444986665674159,0.9674040051230284,0.9674040051230284,0.15255921418140783,0.15255921418140783,0.49366799781901305,0.49366799781901305,0.24835687708849016,0.24835687708849016,0.39672543222854983,0.39672543222854983,0.12179079816979499,0.12179079816979499,0.9949763489871373,0.9949763489871373,1.0,1.0,0.03056131891636439,0.03056131891636439,0.9061513805586205,0.9061513805586205,0.0,0.0,0.9967745906849723,0.9967745906849723,0.46542704807433477,0.46542704807433477,0.02571237176428548,0.02571237176428548,0.8868670132251708,0.8868670132251708,0.9916899281246279,0.9916899281246279,0.23076923076891376,0.23076923076891376,1.0,1.0,1.0,1.0,217,0,0.5479166666666667,1
264,265,0.0,0.0,0.09248949247046362,0.09248949247046362,0.9855114171911934,0.9855114171911934,0.15255921418140783,0.15255921418140783,0.4909633348749307,0.4909633348749307,0.25934586367491796,0.25934586367491796,0.4036309484665739,0.4036309484665739,0.11904761904760708,0.11904761904760708,0.9948051701554561,0.9948051701554561,1.0,1.0,0.02601141936763257,0.02601141936763257,0.9157919522463827,0.9157919522463827,0.0,0.0,0.9967745906849732,0.9967745906849732,0.46542704807433477,0.46542704807433477,0.025344839108541475,0.025344839108541475,0.8959619987867544,0.8959619987867544,0.9884808982216748,0.9884808982216748,0.23076923076893152,0.23076923076893152,1.0,1.0,1.0,1.0,216,0,0.55,1
265,266,0.0,0.0,0.1127295653144263,0.1127295653144263,0.9846940978217651,0.9846940978217651,0.15255921418140783,0.15255921418140783,0.49712581440351444,0.49712581440351444,0.4508263575504912,0.4508263575504912,0.35279065972037804,0.35279065972037804,0.11413703564105404,0.11413703564105404,0.9956153125840388,0.9956153125840388,1.0,1.0,0.03935240640866604,0.03935240640866604,0.8977918454772391,0.8977918454772391,0.0,0.0,0.996774590684975,0.996774590684975,0.46542704807433477,0.46542704807433477,0.02527441133491516,0.02527441133491516,0.9043114423434719,0.9043114423434719,0.9919298735660531,0.9919298735660531,0.23076923076894573,0.23076923076894573,1.0,1.0,1.0,1.0,215,0,0.5520833333333334,1
266,267,0.0,0.0,0.08650759893824972,0.08650759893824972,0.9920043484103269,0.9920043484103269,0.15255921418140783,0.15255921418140783,0.4969285788712017,0.4969285788712017,0.2445104724219571,0.2445104724219571,0.3840220939949024,0.3840220939949024,0.10714285714293492,0.10714285714293492,0.9931715308932012,0.9931715308932012,1.0,1.0,0.025211771697431107,0.025211771697431107,0.9099228458301463,0.9099228458301463,0.0,0.0,0.9967745906849697,0.9967745906849697,0.46542704807433477,0.46542704807433477,0.025431928822081132,0.025431928822081132,0.9047551163370962,0.9047551163370962,0.9911127030356495,0.9911127030356495,0.23076923076889955,0.23076923076889955,1.0,1.0,1.0,1.0,214,0,0.5541666666666667,1
267,268,0.0,0.0,0.10031567465052432,0.10031567465052432,0.9908374407941549,0.9908374407941549,0.15255921418140783,0.15255921418140783,0.4932973210651297,0.4932973210651297,0.2701222862384546,0.2701222862384546,0.399088936566776,0.399088936566776,0.10061720457761503,0.10061720457761503,0.9962173620828945,0.9962173620828945,1.0,1.0,0.024525020562228286,0.024525020562228286,0.9036624566129632,0.9036624566129632,0.0,0.0,0.9967745906849714,0.9967745906849714,0.45906691572507086,0.45906691572507086,0.02556435052181895,0.02556435052181895,0.9047551163371015,0.9047551163371015,0.9951574226849607,0.9951574226849607,0.23076923076889955,0.23076923076889955,1.0,1.0,1.0,1.0,213,0,0.55625,1
268,269,0.0,0.0,0.09661900420657338,0.09661900420657338,0.9850684064769348,0.9850684064769348,0.15255921418140783,0.15255921418140783,0.4915176877729368,0.4915176877729368,0.2601443487011577,0.2601443487011577,0.3968941511773725,0.3968941511773725,0.0952380952380869,0.0952380952380869,0.999454722741844,0.999454722741844,1.0,1.0,0.032827330006074754,0.032827330006074754,0.8844445200232975,0.8844445200232975,0.0,0.0,0.9967745906849661,0.9967745906849661,0.44965213437626694,0.44965213437626694,0.026000415201684085,0.026000415201684085,0.9041384610827414,0.9041384610827414,0.9879734768830231,0.9879734768830231,0.23076923076890665,0.23076923076890665,1.0,1.0,1.0,1.0,212,0,0.5583333333333333,1
269,270,0.0,0.0,0.1394256889565762,0.1394256889565762,0.9540448230864724,0.9540448230864724,0.15255921418140783,0.15255921418140783,0.4970601058476558,0.4970601058476558,0.5005172131635539,0.5005172131635539,0.34783371668576635,0.34783371668576635,0.0952380952381029,0.0952380952381029,0.9988605771728876,0.9988605771728876,1.0,1.0,0.046364068719415716,0.046364068719415716,0.8617945961925022,0.8617945961925022,0.0,0.0,0.9967745906849741,0.9967745906849741,0.4369346809770276,0.4369346809770276,0.02661667907166465,0.02661667907166465,0.8994375201820359,0.8994375201820359,0.9883612392161956,0.9883612392161956,0.23076923076893863,0.23076923076893863,1.0,1.0,1.0,1.0,211,0,0.5604166666666667,1
270,271,0.0,0.0,0.1072178606424129,0.1072178606424129,0.9403980189162988,0.9403980189162988,0.15255921418140783,0.15255921418140783,0.4976194234034508,0.4976194234034508,0.24938510746310968,0.24938510746310968,0.37003588324239267,0.37003588324239267,0.08338667008019929,0.08338667008019929,0.9996914002991699,0.9996914002991699,1.0,1.0,0.03842217042388413,0.03842217042388413,0.8507921473132729,0.8507921473132729,0.0,0.0,0.9967745906849723,0.9967745906849723,0.4369346809770214,0.4369346809770214,0.026690504511888813,0.026690504511888813,0.8884015808766144,0.8884015808766144,0.9837700125773763,0.9837700125773763,0.23076923076889955,0.23076923076889955,1.0,1.0,1.0,1.0,210,0,0.5625,1
271,272,0.0,0.0,0.0996062910107045,0.0996062910107045,0.9098206385283154,0.9098206385283154,0.15255921418140783,0.15255921418140783,0.492697671145089,0.492697671145089,0.22587243277099428,0.22587243277099428,0.3881334494763573,0.3881334494763573,0.07899861791678742,0.07899861791678742,1.0,1.0,1.0,1.0,0.0331354039628884,0.0331354039628884,0.8532767251595352,0.8532767251595352,0.0,0.0,0.996774590684975,0.996774590684975,0.42361568967338137,0.42361568967338137,0.02670768800429739,0.02670768800429739,0.886738783095331,0.886738783095331,0.9934305212217671,0.9934305212217671,0.23076923076894573,0.23076923076894573,1.0,1.0,1.0,1.0,209,0,0.5645833333333333,1
272,273,0.0,0.0,0.1253307752724815,0.1253307752724815,0.8824068227365425,0.8824068227365425,0.15255921418140783,0.15255921418140783,0.4885280535008625,0.4885280535008625,0.42176359612946884,0.42176359612946884,0.38464079194429246,0.38464079194429246,0.07142857142847348,0.07142857142847348,0.995511572852573,0.995511572852573,1.0,1.0,0.029267947507117566,0.029267947507117566,0.8541773240898634,0.8541773240898634,0.0,0.0,0.9967745906849768,0.9967745906849768,0.4137907945544361,0.4137907945544361,0.025787349920615224,0.025787349920615224,0.8828581023191289,0.8828581023191289,0.9884378984810018,0.9884378984810018,0.19237423476189974,0.19237423476189974,1.0,1.0,1.0,1.0,208,0,0.5666666666666667,1
273,274,0.0,0.0,0.11896079236621288,0.11896079236621288,0.8580615021908988,0.8580615021908988,0.15255921418140783,0.15255921418140783,0.5001767981797367,0.5001767981797367,0.28823932257806545,0.28823932257806545,0.33010477389251314,0.33010477389251314,0.06857511045649645,0.06857511045649645,0.9948871770248906,0.9948871770248906,1.0,1.0,0.022241766919452177,0.022241766919452177,0.8452182563298871,0.8452182563298871,0.0,0.0,0.9967745906849785,0.9967745906849785,0.4084423138795934,0.4084423138795934,0.024734572718515604,0.024734572718515604,0.8692951339855508,0.8692951339855508,0.9893181336962149,0.9893181336962149,0.1538461538464979,0.1538461538464979,1.0,1.0,1.0,1.0,207,0,0.56875,1
274,275,0.0,0.0,0.10804380596453428,0.10804380596453428,0.8562168407803119,0.8562168407803119,0.15255921418140783,0.15255921418140783,0.4940793410352291,0.4940793410352291,0.28378067035191373,0.28378067035191373,0.36811961756401335,0.36811961756401335,0.05952380952380398,0.05952380952380398,0.9936734691412468,0.9936734691412468,1.0,1.0,0.02200060975071006,0.02200060975071006,0.8351020557588003,0.8351020557588003,0.0,0.0,0.9967745906849625,0.9967745906849625,0.3965794710570485,0.3965794710570485,0.02413058022958048,0.02413058022958048,0.8667811814321844,0.8667811814321844,0.9914972672002618,0.9914972672002618,0.19092627599233936,0.19092627599233936,1.0,1.0,1.0,1.0,206,0,0.5708333333333333,1
275,276,0.0,0.0,0.10409664113629391,0.10409664113629391,0.855410756892188,0.855410756892188,0.15255921418140783,0.15255921418140783,0.49384614326689347,0.49384614326689347,0.2570562785496032,0.2570562785496032,0.36289780923607795,0.36289780923607795,0.053835002635818086,0.053835002635818086,0.9923814448857569,0.9923814448857569,1.0,1.0,0.009951652030307574,0.009951652030307574,0.8383134228054265,0.8383134228054265,0.0,0.0,0.996774590684967,0.996774590684967,0.3925270663913256,0.3925270663913256,0.023644598690603938,0.023644598690603938,0.8542129859049288,0.8542129859049288,0.9895944034721227,0.9895944034721227,0.21104172580182734,0.21104172580182734,1.0,1.0,1.0,1.0,205,0,0.5729166666666666,1
276,277,0.0,0.0,0.11461375367491805,0.11461375367491805,0.8652759605749418,0.8652759605749418,0.15255921418140783,0.15255921418140783,0.49304176116634624,0.49304176116634624,0.26928762765849257,0.26928762765849257,0.3587277564597158,0.3587277564597158,0.04761904761912561,0.04761904761912561,0.9929970200784652,0.9929970200784652,1.0,1.0,0.022138265236138856,0.022138265236138856,0.8246500710411029,0.8246500710411029,0.0,0.0,0.9967745906849608,0.9967745906849608,0.37994994678247984,0.37994994678247984,0.02350097037478953,0.02350097037478953,0.8479993564977297,0.8479993564977297,0.9916678260025558,0.9916678260025558,0.15384615384657963,0.15384615384657963,1.0,1.0,1.0,1.0,204,0,0.575,1
277,278,0.0,0.0,0.09585665478874977,0.09585665478874977,0.8854742127019053,0.8854742127019053,0.15255921418140783,0.15255921418140783,0.4896172898158411,0.4896172898158411,0.28046392052953645,0.28046392052953645,0.3668967184705485,0.3668967184705485,0.047619047619122945,0.047619047619122945,0.9940789147693063,0.9940789147693063,1.0,1.0,0.019996527422710755,0.019996527422710755,0.8084773267326426,0.8084773267326426,0.0,0.0,0.9967745906849546,0.9967745906849546,0.3756986153281696,0.3756986153281696,0.023866416078611133,0.023866416078611133,0.8374965125943561,0.8374965125943561,0.9889733641817982,0.9889733641817982,0.15384615384657252,0.15384615384657252,1.0,1.0,1.0,1.0,203,0,0.5770833333333333,1
278,279,0.0,0.0,0.12546063501849347,0.12546063501849347,0.8979002096993769,0.8979002096993769,0.15255921418140783,0.15255921418140783,0.49810973175074524,0.49810973175074524,0.5051332474661796,0.5051332474661796,0.30564336179316953,0.30564336179316953,0.03735827664397107,0.03735827664397107,0.9923953686103539,0.9923953686103539,1.0,1.0,0.022304702174947538,0.022304702174947538,0.8057453369550487,0.8057453369550487,0.0,0.0,0.9967745906849617,0.9967745906849617,0.3657037632336957,0.3657037632336957,0.02339991034100941,0.02339991034100941,0.8356753471641252,0.8356753471641252,0.9903390785050314,0.9903390785050314,0.15384615384657963,0.15384615384657963,1.0,1.0,1.0,1.0,202,0,0.5791666666666667,1
279,280,0.0,0.0,0.09172029053018554,0.09172029053018554,0.9368322307821062,0.9368322307821062,0.15255921418140783,0.15255921418140783,0.497594613485163,0.497594613485163,0.27467569251048746,0.27467569251048746,0.33301075955319925,0.33301075955319925,0.03059156309852895,0.03059156309852895,0.9923814448857569,0.9923814448857569,1.0,1.0,0.018465193270708592,0.018465193270708592,0.8090569515091763,0.8090569515091763,0.0,0.0,0.9967745906849643,0.9967745906849643,0.3573479567931095,0.3573479567931095,0.022371160464524115,0.022371160464524115,0.8340212055644427,0.8340212055644427,0.9852577301413357,0.9852577301413357,0.15384615384658318,0.15384615384658318,1.0,1.0,1.0,1.0,201,0,0.58125,1
280,281,0.0,0.0,0.08007636872076318,0.08007636872076318,0.9650401048469126,0.9650401048469126,0.15255921418140783,0.15255921418140783,0.4957707678484362,0.4957707678484362,0.24585108644136522,0.24585108644136522,0.3399901967458341,0.3399901967458341,0.023809523809529054,0.023809523809529054,0.9923814448857569,0.9923814448857569,1.0,1.0,0.010578211047638578,0.010578211047638578,0.8102020497790967,0.8102020497790967,0.0,0.0,0.9967745906849652,0.9967745906849652,0.35145757968508917,0.35145757968508917,0.021325551569726292,0.021325551569726292,0.8313284746079956,0.8313284746079956,0.9887579550697874,0.9887579550697874,0.15384615384658318,0.15384615384658318,1.0,1.0,1.0,1.0,200,0,0.5833333333333334,1
281,282,0.0,0.0,0.07659226377155215,0.07659226377155215,0.9811433769303237,0.9811433769303237,0.15255921418140783,0.15255921418140783,0.4937920277008163,0.4937920277008163,0.25655906264538964,0.25655906264538964,0.3415158227670738,0.3415158227670738,0.01876569314122456,0.01876569314122456,0.9889191903328729,0.9889191903328729,1.0,1.0,0.0,0.0,0.8165710700539712,0.8165710700539712,0.0,0.0,0.9967745906849661,0.9967745906849661,0.3427200961579002,0.3427200961579002,0.023129255540813853,0.023129255540813853,0.8178233918323796,0.8178233918323796,0.9857557432013158,0.9857557432013158,0.15384615384658318,0.15384615384658318,1.0,1.0,1.0,1.0,199,0,0.5854166666666667,1
