,time,Press030.Ana_hava_debi_act_1
1185,2022-05-30 10:49:46+00:00,-666.0
1186,2022-05-30 10:49:47+00:00,8.21
1187,2022-05-30 10:49:48+00:00,8.33
1188,2022-05-30 10:49:49+00:00,-666.0
1189,2022-05-30 10:49:50+00:00,8.33
1190,2022-05-30 10:49:51+00:00,9.28
1191,2022-05-30 10:49:52+00:00,-666.0
1192,2022-05-30 10:49:53+00:00,9.28
1193,2022-05-30 10:49:54+00:00,9.28
1194,2022-05-30 10:49:55+00:00,-666.0
1195,2022-05-30 10:49:56+00:00,14.33
1196,2022-05-30 10:49:57+00:00,14.33
1197,2022-05-30 10:49:58+00:00,-666.0
1198,2022-05-30 10:49:59+00:00,18.19
1199,2022-05-30 10:50:00+00:00,18.19
1200,2022-05-30 10:50:01+00:00,-666.0
1201,2022-05-30 10:50:02+00:00,21.78
1202,2022-05-30 10:50:03+00:00,-666.0
1203,2022-05-30 10:50:04+00:00,21.78
1204,2022-05-30 10:50:05+00:00,24.12
1205,2022-05-30 10:50:06+00:00,-666.0
1206,2022-05-30 10:50:07+00:00,24.12
1207,2022-05-30 10:50:08+00:00,-666.0
1208,2022-05-30 10:50:09+00:00,25.75
1209,2022-05-30 10:50:10+00:00,25.99
1210,2022-05-30 10:50:11+00:00,-666.0
1211,2022-05-30 10:50:12+00:00,25.99
1212,2022-05-30 10:50:13+00:00,-666.0
1213,2022-05-30 10:50:14+00:00,25.92
1214,2022-05-30 10:50:15+00:00,25.92
1215,2022-05-30 10:50:16+00:00,-666.0
1216,2022-05-30 10:50:17+00:00,25.73
1217,2022-05-30 10:50:18+00:00,25.73
1218,2022-05-30 10:50:19+00:00,-666.0
1219,2022-05-30 10:50:20+00:00,25.73
1220,2022-05-30 10:50:21+00:00,25.73
1221,2022-05-30 10:50:22+00:00,-666.0
1222,2022-05-30 10:50:23+00:00,25.97
1223,2022-05-30 10:50:24+00:00,-666.0
1224,2022-05-30 10:50:25+00:00,25.97
1225,2022-05-30 10:50:26+00:00,25.97
1226,2022-05-30 10:50:27+00:00,-666.0
1227,2022-05-30 10:50:28+00:00,27.03
1228,2022-05-30 10:50:29+00:00,27.03
1229,2022-05-30 10:50:30+00:00,-666.0
1230,2022-05-30 10:50:31+00:00,27.03
1231,2022-05-30 10:50:32+00:00,30.01
1232,2022-05-30 10:50:33+00:00,-666.0
1233,2022-05-30 10:50:34+00:00,30.01
1234,2022-05-30 10:50:35+00:00,-666.0
1235,2022-05-30 10:50:36+00:00,32.36
1236,2022-05-30 10:50:37+00:00,32.36
1237,2022-05-30 10:50:38+00:00,-666.0
1238,2022-05-30 10:50:39+00:00,32.36
1239,2022-05-30 10:50:40+00:00,34.62
1240,2022-05-30 10:50:41+00:00,-666.0
1241,2022-05-30 10:50:42+00:00,34.62
1242,2022-05-30 10:50:43+00:00,34.62
1243,2022-05-30 10:50:44+00:00,-666.0
1244,2022-05-30 10:50:45+00:00,35.69
1245,2022-05-30 10:50:46+00:00,35.69
1246,2022-05-30 10:50:47+00:00,-666.0
1247,2022-05-30 10:50:48+00:00,35.32
1248,2022-05-30 10:50:49+00:00,35.32
1249,2022-05-30 10:50:50+00:00,-666.0
1250,2022-05-30 10:50:51+00:00,35.32
1251,2022-05-30 10:50:52+00:00,32.07
1252,2022-05-30 10:50:53+00:00,-666.0
1253,2022-05-30 10:50:54+00:00,32.07
1254,2022-05-30 10:50:55+00:00,27.46
1255,2022-05-30 10:50:56+00:00,-666.0
1256,2022-05-30 10:50:57+00:00,27.46
1257,2022-05-30 10:50:58+00:00,22.47
1258,2022-05-30 10:50:59+00:00,-666.0
1259,2022-05-30 10:51:00+00:00,22.47
1260,2022-05-30 10:51:01+00:00,19.01
1261,2022-05-30 10:51:02+00:00,-666.0
1262,2022-05-30 10:51:03+00:00,19.01
1263,2022-05-30 10:51:04+00:00,-666.0
1264,2022-05-30 10:51:05+00:00,19.01
1265,2022-05-30 10:51:06+00:00,14.94
1266,2022-05-30 10:51:07+00:00,14.94
1267,2022-05-30 10:51:08+00:00,-666.0
1268,2022-05-30 10:51:09+00:00,12.3
1269,2022-05-30 10:51:10+00:00,12.3
1270,2022-05-30 10:51:11+00:00,-666.0
1271,2022-05-30 10:51:12+00:00,12.3
1272,2022-05-30 10:51:13+00:00,9.61
1273,2022-05-30 10:51:14+00:00,-666.0
1274,2022-05-30 10:51:15+00:00,9.61
1275,2022-05-30 10:51:16+00:00,-666.0
1276,2022-05-30 10:51:17+00:00,8.8
1277,2022-05-30 10:51:18+00:00,8.8
1278,2022-05-30 10:51:19+00:00,-666.0
1279,2022-05-30 10:51:20+00:00,8.01
1280,2022-05-30 10:51:21+00:00,8.01
1281,2022-05-30 10:51:22+00:00,7.78
1282,2022-05-30 10:51:23+00:00,-666.0
1283,2022-05-30 10:51:24+00:00,7.78
1284,2022-05-30 10:51:25+00:00,7.65
1285,2022-05-30 10:51:26+00:00,-666.0
1286,2022-05-30 10:51:27+00:00,-666.0
1287,2022-05-30 10:51:28+00:00,7.65
1288,2022-05-30 10:51:29+00:00,7.65
1289,2022-05-30 10:51:30+00:00,-666.0
1290,2022-05-30 10:51:31+00:00,7.56
1291,2022-05-30 10:51:32+00:00,7.56
1292,2022-05-30 10:51:33+00:00,-666.0
1293,2022-05-30 10:51:34+00:00,7.56
1294,2022-05-30 10:51:35+00:00,7.55
1295,2022-05-30 10:51:36+00:00,-666.0
1296,2022-05-30 10:51:37+00:00,7.55
1297,2022-05-30 10:51:38+00:00,7.55
1298,2022-05-30 10:51:39+00:00,-666.0
1299,2022-05-30 10:51:40+00:00,7.59
1300,2022-05-30 10:51:41+00:00,-666.0
1301,2022-05-30 10:51:42+00:00,7.59
1302,2022-05-30 10:51:43+00:00,7.64
1303,2022-05-30 10:51:44+00:00,-666.0
1304,2022-05-30 10:51:45+00:00,7.64
1305,2022-05-30 10:51:46+00:00,7.64
1306,2022-05-30 10:51:47+00:00,-666.0
1307,2022-05-30 10:51:48+00:00,7.73
1308,2022-05-30 10:51:49+00:00,7.73
1309,2022-05-30 10:51:50+00:00,-666.0
1310,2022-05-30 10:51:51+00:00,7.73
1311,2022-05-30 10:51:52+00:00,8.75
1312,2022-05-30 10:51:53+00:00,-666.0
1313,2022-05-30 10:51:54+00:00,8.75
1314,2022-05-30 10:51:55+00:00,13.03
1315,2022-05-30 10:51:56+00:00,-666.0
1316,2022-05-30 10:51:57+00:00,13.03
1317,2022-05-30 10:51:58+00:00,-666.0
1318,2022-05-30 10:51:59+00:00,17.29
1319,2022-05-30 10:52:00+00:00,17.29
1320,2022-05-30 10:52:01+00:00,-666.0
1321,2022-05-30 10:52:02+00:00,17.29
1322,2022-05-30 10:52:03+00:00,22.12
1323,2022-05-30 10:52:04+00:00,-666.0
1324,2022-05-30 10:52:05+00:00,22.12
1325,2022-05-30 10:52:06+00:00,24.88
1326,2022-05-30 10:52:07+00:00,24.88
1327,2022-05-30 10:52:08+00:00,-666.0
1328,2022-05-30 10:52:09+00:00,24.88
1329,2022-05-30 10:52:10+00:00,26.86
1330,2022-05-30 10:52:11+00:00,-666.0
1331,2022-05-30 10:52:12+00:00,26.86
1332,2022-05-30 10:52:13+00:00,-666.0
1333,2022-05-30 10:52:14+00:00,27.58
1334,2022-05-30 10:52:15+00:00,27.58
1335,2022-05-30 10:52:16+00:00,-666.0
1336,2022-05-30 10:52:17+00:00,27.58
1337,2022-05-30 10:52:18+00:00,27.73
1338,2022-05-30 10:52:19+00:00,-666.0
1339,2022-05-30 10:52:20+00:00,27.73
1340,2022-05-30 10:52:21+00:00,27.23
1341,2022-05-30 10:52:22+00:00,-666.0
1342,2022-05-30 10:52:23+00:00,27.23
1343,2022-05-30 10:52:24+00:00,27.23
1344,2022-05-30 10:52:25+00:00,-666.0
1345,2022-05-30 10:52:26+00:00,24.44
1346,2022-05-30 10:52:27+00:00,-666.0
1347,2022-05-30 10:52:28+00:00,24.44
1348,2022-05-30 10:52:29+00:00,24.44
1349,2022-05-30 10:52:30+00:00,-666.0
1350,2022-05-30 10:52:31+00:00,-666.0
1351,2022-05-30 10:52:32+00:00,20.4
1352,2022-05-30 10:52:33+00:00,-666.0
1353,2022-05-30 10:52:34+00:00,20.4
1354,2022-05-30 10:52:35+00:00,16.76
1355,2022-05-30 10:52:36+00:00,-666.0
1356,2022-05-30 10:52:37+00:00,16.76
1357,2022-05-30 10:52:38+00:00,12.88
1358,2022-05-30 10:52:39+00:00,-666.0
1359,2022-05-30 10:52:40+00:00,12.88
1360,2022-05-30 10:52:41+00:00,10.21
1361,2022-05-30 10:52:42+00:00,-666.0
1362,2022-05-30 10:52:43+00:00,10.21
1363,2022-05-30 10:52:44+00:00,-666.0
1364,2022-05-30 10:52:45+00:00,8.559999
1365,2022-05-30 10:52:46+00:00,8.559999
1366,2022-05-30 10:52:47+00:00,8.559999
1367,2022-05-30 10:52:48+00:00,-666.0
1368,2022-05-30 10:52:49+00:00,7.34
1369,2022-05-30 10:52:50+00:00,7.34
1370,2022-05-30 10:52:51+00:00,-666.0
1371,2022-05-30 10:52:52+00:00,6.91
1372,2022-05-30 10:52:53+00:00,-666.0
1373,2022-05-30 10:52:54+00:00,6.91
1374,2022-05-30 10:52:55+00:00,6.91
1375,2022-05-30 10:52:56+00:00,-666.0
1376,2022-05-30 10:52:57+00:00,6.65
1377,2022-05-30 10:52:58+00:00,-666.0
1378,2022-05-30 10:52:59+00:00,6.65
1379,2022-05-30 10:53:00+00:00,6.56
1380,2022-05-30 10:53:01+00:00,-666.0
1381,2022-05-30 10:53:02+00:00,6.56
1382,2022-05-30 10:53:03+00:00,-666.0
1383,2022-05-30 10:53:04+00:00,6.56
1384,2022-05-30 10:53:05+00:00,6.55
1385,2022-05-30 10:53:06+00:00,-666.0
1386,2022-05-30 10:53:07+00:00,6.55
1387,2022-05-30 10:53:08+00:00,6.6
1388,2022-05-30 10:53:09+00:00,-666.0
1389,2022-05-30 10:53:10+00:00,6.6
1390,2022-05-30 10:53:11+00:00,-666.0
1391,2022-05-30 10:53:12+00:00,6.6
1392,2022-05-30 10:53:13+00:00,6.74
1393,2022-05-30 10:53:14+00:00,-666.0
1394,2022-05-30 10:53:15+00:00,6.74
1395,2022-05-30 10:53:16+00:00,6.88
1396,2022-05-30 10:53:17+00:00,-666.0
1397,2022-05-30 10:53:18+00:00,6.88
1398,2022-05-30 10:53:19+00:00,7.03
1399,2022-05-30 10:53:20+00:00,-666.0
1400,2022-05-30 10:53:21+00:00,7.03
1401,2022-05-30 10:53:22+00:00,7.18
1402,2022-05-30 10:53:23+00:00,-666.0
1403,2022-05-30 10:53:24+00:00,7.18
1404,2022-05-30 10:53:25+00:00,7.34
1405,2022-05-30 10:53:26+00:00,-666.0
1406,2022-05-30 10:53:27+00:00,7.34
1407,2022-05-30 10:53:28+00:00,7.34
1408,2022-05-30 10:53:29+00:00,-666.0
1409,2022-05-30 10:53:30+00:00,7.5
1410,2022-05-30 10:53:31+00:00,7.5
1411,2022-05-30 10:53:32+00:00,-666.0
1412,2022-05-30 10:53:33+00:00,7.6
1413,2022-05-30 10:53:34+00:00,7.6
1414,2022-05-30 10:53:35+00:00,-666.0
1415,2022-05-30 10:53:36+00:00,7.6
1416,2022-05-30 10:53:37+00:00,-666.0
1417,2022-05-30 10:53:38+00:00,7.74
1418,2022-05-30 10:53:39+00:00,7.74
1419,2022-05-30 10:53:40+00:00,-666.0
1420,2022-05-30 10:53:41+00:00,7.81
1421,2022-05-30 10:53:42+00:00,7.81
1422,2022-05-30 10:53:43+00:00,-666.0
1423,2022-05-30 10:53:44+00:00,7.87
1424,2022-05-30 10:53:45+00:00,-666.0
1425,2022-05-30 10:53:46+00:00,7.87
1426,2022-05-30 10:53:47+00:00,7.87
1427,2022-05-30 10:53:48+00:00,-666.0
1428,2022-05-30 10:53:49+00:00,7.94
1429,2022-05-30 10:53:50+00:00,7.94
1430,2022-05-30 10:53:51+00:00,-666.0
1431,2022-05-30 10:53:52+00:00,7.99
1432,2022-05-30 10:53:53+00:00,-666.0
1433,2022-05-30 10:53:54+00:00,7.99
1434,2022-05-30 10:53:55+00:00,7.99
1435,2022-05-30 10:53:56+00:00,-666.0
1436,2022-05-30 10:53:57+00:00,8.24
1437,2022-05-30 10:53:58+00:00,8.24
1438,2022-05-30 10:53:59+00:00,-666.0
1439,2022-05-30 10:54:00+00:00,9.87
1440,2022-05-30 10:54:01+00:00,9.87
1441,2022-05-30 10:54:02+00:00,9.87
1442,2022-05-30 10:54:03+00:00,-666.0
1443,2022-05-30 10:54:04+00:00,15.27
1444,2022-05-30 10:54:05+00:00,-666.0
1445,2022-05-30 10:54:06+00:00,15.27
1446,2022-05-30 10:54:07+00:00,18.93
1447,2022-05-30 10:54:08+00:00,-666.0
1448,2022-05-30 10:54:09+00:00,18.93
1449,2022-05-30 10:54:10+00:00,22.51
1450,2022-05-30 10:54:11+00:00,-666.0
1451,2022-05-30 10:54:12+00:00,22.51
1452,2022-05-30 10:54:13+00:00,24.98
1453,2022-05-30 10:54:14+00:00,-666.0
1454,2022-05-30 10:54:15+00:00,24.98
1455,2022-05-30 10:54:16+00:00,26.19
1456,2022-05-30 10:54:17+00:00,-666.0
1457,2022-05-30 10:54:18+00:00,26.19
1458,2022-05-30 10:54:19+00:00,-666.0
1459,2022-05-30 10:54:20+00:00,26.77
1460,2022-05-30 10:54:21+00:00,26.77
1461,2022-05-30 10:54:22+00:00,-666.0
1462,2022-05-30 10:54:23+00:00,26.87
1463,2022-05-30 10:54:24+00:00,26.87
1464,2022-05-30 10:54:25+00:00,-666.0
1465,2022-05-30 10:54:26+00:00,26.87
1466,2022-05-30 10:54:27+00:00,-666.0
1467,2022-05-30 10:54:28+00:00,25.72
1468,2022-05-30 10:54:29+00:00,25.72
1469,2022-05-30 10:54:30+00:00,-666.0
1470,2022-05-30 10:54:31+00:00,23.97
1471,2022-05-30 10:54:32+00:00,23.97
1472,2022-05-30 10:54:33+00:00,-666.0
1473,2022-05-30 10:54:34+00:00,23.97
1474,2022-05-30 10:54:35+00:00,-666.0
1475,2022-05-30 10:54:36+00:00,19.94
1476,2022-05-30 10:54:37+00:00,19.94
1477,2022-05-30 10:54:38+00:00,-666.0
1478,2022-05-30 10:54:39+00:00,16.8
1479,2022-05-30 10:54:40+00:00,-666.0
1480,2022-05-30 10:54:41+00:00,16.8
1481,2022-05-30 10:54:42+00:00,-666.0
1482,2022-05-30 10:54:43+00:00,16.8
1483,2022-05-30 10:54:44+00:00,12.86
1484,2022-05-30 10:54:45+00:00,-666.0
1485,2022-05-30 10:54:46+00:00,12.86
1486,2022-05-30 10:54:47+00:00,-666.0
1487,2022-05-30 10:54:48+00:00,10.38
1488,2022-05-30 10:54:49+00:00,10.38
1489,2022-05-30 10:54:50+00:00,-666.0
1490,2022-05-30 10:54:51+00:00,9.2
1491,2022-05-30 10:54:52+00:00,9.2
1492,2022-05-30 10:54:53+00:00,-666.0
1493,2022-05-30 10:54:54+00:00,8.25
1494,2022-05-30 10:54:55+00:00,8.25
1495,2022-05-30 10:54:56+00:00,-666.0
1496,2022-05-30 10:54:57+00:00,8.25
1497,2022-05-30 10:54:58+00:00,-666.0
1498,2022-05-30 10:54:59+00:00,7.61
1499,2022-05-30 10:55:00+00:00,7.61
1500,2022-05-30 10:55:01+00:00,-666.0
1501,2022-05-30 10:55:02+00:00,7.27
1502,2022-05-30 10:55:03+00:00,-666.0
1503,2022-05-30 10:55:04+00:00,7.2
1504,2022-05-30 10:55:05+00:00,7.2
1505,2022-05-30 10:55:06+00:00,-666.0
1506,2022-05-30 10:55:07+00:00,7.2
1507,2022-05-30 10:55:08+00:00,7.11
1508,2022-05-30 10:55:09+00:00,-666.0
1509,2022-05-30 10:55:10+00:00,7.11
1510,2022-05-30 10:55:11+00:00,-666.0
1511,2022-05-30 10:55:12+00:00,7.09
1512,2022-05-30 10:55:13+00:00,7.09
1513,2022-05-30 10:55:14+00:00,-666.0
1514,2022-05-30 10:55:15+00:00,7.09
1515,2022-05-30 10:55:16+00:00,-666.0
1516,2022-05-30 10:55:17+00:00,7.1
1517,2022-05-30 10:55:18+00:00,7.1
1518,2022-05-30 10:55:19+00:00,-666.0
1519,2022-05-30 10:55:20+00:00,7.1
1520,2022-05-30 10:55:21+00:00,7.13
1521,2022-05-30 10:55:22+00:00,-666.0
1522,2022-05-30 10:55:23+00:00,7.16
1523,2022-05-30 10:55:24+00:00,7.16
1524,2022-05-30 10:55:25+00:00,-666.0
1525,2022-05-30 10:55:26+00:00,7.19
1526,2022-05-30 10:55:27+00:00,-666.0
1527,2022-05-30 10:55:28+00:00,7.19
1528,2022-05-30 10:55:29+00:00,7.24
1529,2022-05-30 10:55:30+00:00,-666.0
1530,2022-05-30 10:55:31+00:00,7.24
1531,2022-05-30 10:55:32+00:00,7.3
1532,2022-05-30 10:55:33+00:00,-666.0
1533,2022-05-30 10:55:34+00:00,7.3
1534,2022-05-30 10:55:35+00:00,7.37
1535,2022-05-30 10:55:36+00:00,-666.0
1536,2022-05-30 10:55:37+00:00,7.37
1537,2022-05-30 10:55:38+00:00,-666.0
1538,2022-05-30 10:55:39+00:00,7.41
1539,2022-05-30 10:55:40+00:00,7.41
1540,2022-05-30 10:55:41+00:00,-666.0
1541,2022-05-30 10:55:42+00:00,7.46
1542,2022-05-30 10:55:43+00:00,7.46
1543,2022-05-30 10:55:44+00:00,-666.0
1544,2022-05-30 10:55:45+00:00,7.51
1545,2022-05-30 10:55:46+00:00,-666.0
1546,2022-05-30 10:55:47+00:00,7.51
1547,2022-05-30 10:55:48+00:00,-666.0
1548,2022-05-30 10:55:49+00:00,7.51
1549,2022-05-30 10:55:50+00:00,-666.0
1550,2022-05-30 10:55:51+00:00,7.55
1551,2022-05-30 10:55:52+00:00,7.55
1552,2022-05-30 10:55:53+00:00,-666.0
1553,2022-05-30 10:55:54+00:00,7.7
1554,2022-05-30 10:55:55+00:00,7.7
1555,2022-05-30 10:55:56+00:00,-666.0
1556,2022-05-30 10:55:57+00:00,8.97
1557,2022-05-30 10:55:58+00:00,8.97
1558,2022-05-30 10:55:59+00:00,-666.0
1559,2022-05-30 10:56:00+00:00,8.97
1560,2022-05-30 10:56:01+00:00,13.54
1561,2022-05-30 10:56:02+00:00,-666.0
1562,2022-05-30 10:56:03+00:00,13.54
1563,2022-05-30 10:56:04+00:00,-666.0
1564,2022-05-30 10:56:05+00:00,17.43
1565,2022-05-30 10:56:06+00:00,17.43
1566,2022-05-30 10:56:07+00:00,-666.0
1567,2022-05-30 10:56:08+00:00,17.43
1568,2022-05-30 10:56:09+00:00,21.69
1569,2022-05-30 10:56:10+00:00,-666.0
1570,2022-05-30 10:56:11+00:00,21.69
1571,2022-05-30 10:56:12+00:00,24.43
1572,2022-05-30 10:56:13+00:00,-666.0
1573,2022-05-30 10:56:14+00:00,-666.0
1574,2022-05-30 10:56:15+00:00,24.43
1575,2022-05-30 10:56:16+00:00,24.43
1576,2022-05-30 10:56:17+00:00,-666.0
1577,2022-05-30 10:56:18+00:00,25.84
1578,2022-05-30 10:56:19+00:00,26.11
1579,2022-05-30 10:56:20+00:00,26.11
1580,2022-05-30 10:56:21+00:00,-666.0
1581,2022-05-30 10:56:22+00:00,26.23
1582,2022-05-30 10:56:23+00:00,26.23
1583,2022-05-30 10:56:24+00:00,-666.0
1584,2022-05-30 10:56:25+00:00,26.23
1585,2022-05-30 10:56:26+00:00,25.56
1586,2022-05-30 10:56:27+00:00,-666.0
1587,2022-05-30 10:56:28+00:00,25.56
1588,2022-05-30 10:56:29+00:00,-666.0
1589,2022-05-30 10:56:30+00:00,25.56
1590,2022-05-30 10:56:31+00:00,23.68
1591,2022-05-30 10:56:32+00:00,-666.0
1592,2022-05-30 10:56:33+00:00,23.68
1593,2022-05-30 10:56:34+00:00,20.49
1594,2022-05-30 10:56:35+00:00,-666.0
1595,2022-05-30 10:56:36+00:00,20.49
1596,2022-05-30 10:56:37+00:00,17.04
1597,2022-05-30 10:56:38+00:00,-666.0
1598,2022-05-30 10:56:39+00:00,17.04
1599,2022-05-30 10:56:40+00:00,13.41
1600,2022-05-30 10:56:41+00:00,-666.0
1601,2022-05-30 10:56:42+00:00,13.41
1602,2022-05-30 10:56:43+00:00,13.41
1603,2022-05-30 10:56:44+00:00,-666.0
1604,2022-05-30 10:56:45+00:00,10.3
1605,2022-05-30 10:56:46+00:00,10.3
1606,2022-05-30 10:56:47+00:00,-666.0
1607,2022-05-30 10:56:48+00:00,10.3
1608,2022-05-30 10:56:49+00:00,8.44
1609,2022-05-30 10:56:50+00:00,-666.0
1610,2022-05-30 10:56:51+00:00,-666.0
1611,2022-05-30 10:56:52+00:00,7.85
1612,2022-05-30 10:56:53+00:00,7.85
1613,2022-05-30 10:56:54+00:00,-666.0
1614,2022-05-30 10:56:55+00:00,7.85
1615,2022-05-30 10:56:56+00:00,-666.0
1616,2022-05-30 10:56:57+00:00,7.24
1617,2022-05-30 10:56:58+00:00,7.24
1618,2022-05-30 10:56:59+00:00,-666.0
1619,2022-05-30 10:57:00+00:00,6.94
1620,2022-05-30 10:57:01+00:00,6.94
1621,2022-05-30 10:57:02+00:00,-666.0
1622,2022-05-30 10:57:03+00:00,6.79
1623,2022-05-30 10:57:04+00:00,6.79
1624,2022-05-30 10:57:05+00:00,-666.0
1625,2022-05-30 10:57:06+00:00,6.76
1626,2022-05-30 10:57:07+00:00,6.76
1627,2022-05-30 10:57:08+00:00,-666.0
1628,2022-05-30 10:57:09+00:00,6.78
1629,2022-05-30 10:57:10+00:00,-666.0
1630,2022-05-30 10:57:11+00:00,6.78
1631,2022-05-30 10:57:12+00:00,6.87
1632,2022-05-30 10:57:13+00:00,-666.0
1633,2022-05-30 10:57:14+00:00,6.87
1634,2022-05-30 10:57:15+00:00,6.87
1635,2022-05-30 10:57:16+00:00,-666.0
1636,2022-05-30 10:57:17+00:00,7.01
1637,2022-05-30 10:57:18+00:00,7.01
1638,2022-05-30 10:57:19+00:00,-666.0
1639,2022-05-30 10:57:20+00:00,7.14
1640,2022-05-30 10:57:21+00:00,7.14
1641,2022-05-30 10:57:22+00:00,-666.0
1642,2022-05-30 10:57:23+00:00,7.3
1643,2022-05-30 10:57:24+00:00,7.3
1644,2022-05-30 10:57:25+00:00,-666.0
1645,2022-05-30 10:57:26+00:00,7.42
1646,2022-05-30 10:57:27+00:00,-666.0
1647,2022-05-30 10:57:28+00:00,7.42
1648,2022-05-30 10:57:29+00:00,7.42
1649,2022-05-30 10:57:30+00:00,-666.0
1650,2022-05-30 10:57:31+00:00,7.56
1651,2022-05-30 10:57:32+00:00,7.56
1652,2022-05-30 10:57:33+00:00,-666.0
1653,2022-05-30 10:57:34+00:00,7.68
1654,2022-05-30 10:57:35+00:00,7.68
1655,2022-05-30 10:57:36+00:00,7.77
1656,2022-05-30 10:57:37+00:00,-666.0
1657,2022-05-30 10:57:38+00:00,7.77
1658,2022-05-30 10:57:39+00:00,-666.0
1659,2022-05-30 10:57:40+00:00,7.77
1660,2022-05-30 10:57:41+00:00,7.83
1661,2022-05-30 10:57:42+00:00,7.83
1662,2022-05-30 10:57:43+00:00,-666.0
1663,2022-05-30 10:57:44+00:00,7.86
1664,2022-05-30 10:57:45+00:00,7.86
1665,2022-05-30 10:57:46+00:00,-666.0
1666,2022-05-30 10:57:47+00:00,7.87
1667,2022-05-30 10:57:48+00:00,7.87
1668,2022-05-30 10:57:49+00:00,-666.0
1669,2022-05-30 10:57:50+00:00,7.91
1670,2022-05-30 10:57:51+00:00,-666.0
1671,2022-05-30 10:57:52+00:00,7.91
1672,2022-05-30 10:57:53+00:00,7.91
1673,2022-05-30 10:57:54+00:00,-666.0
1674,2022-05-30 10:57:55+00:00,-666.0
1675,2022-05-30 10:57:56+00:00,8.809999
1676,2022-05-30 10:57:57+00:00,8.809999
1677,2022-05-30 10:57:58+00:00,-666.0
1678,2022-05-30 10:57:59+00:00,8.809999
1679,2022-05-30 10:58:00+00:00,12.9
1680,2022-05-30 10:58:01+00:00,-666.0
1681,2022-05-30 10:58:02+00:00,12.9
1682,2022-05-30 10:58:03+00:00,17.02
1683,2022-05-30 10:58:04+00:00,-666.0
1684,2022-05-30 10:58:05+00:00,17.02
1685,2022-05-30 10:58:06+00:00,-666.0
1686,2022-05-30 10:58:07+00:00,17.02
1687,2022-05-30 10:58:08+00:00,21.3
1688,2022-05-30 10:58:09+00:00,-666.0
1689,2022-05-30 10:58:10+00:00,21.3
1690,2022-05-30 10:58:11+00:00,23.54
1691,2022-05-30 10:58:12+00:00,-666.0
1692,2022-05-30 10:58:13+00:00,23.54
1693,2022-05-30 10:58:14+00:00,23.54
1694,2022-05-30 10:58:15+00:00,-666.0
1695,2022-05-30 10:58:16+00:00,25.28
1696,2022-05-30 10:58:17+00:00,25.28
1697,2022-05-30 10:58:18+00:00,-666.0
1698,2022-05-30 10:58:19+00:00,25.84
1699,2022-05-30 10:58:20+00:00,25.84
1700,2022-05-30 10:58:21+00:00,-666.0
1701,2022-05-30 10:58:22+00:00,26.01
1702,2022-05-30 10:58:23+00:00,26.01
1703,2022-05-30 10:58:24+00:00,-666.0
1704,2022-05-30 10:58:25+00:00,26.01
1705,2022-05-30 10:58:26+00:00,24.99
1706,2022-05-30 10:58:27+00:00,-666.0
1707,2022-05-30 10:58:28+00:00,24.99
1708,2022-05-30 10:58:29+00:00,23.02
1709,2022-05-30 10:58:30+00:00,-666.0
1710,2022-05-30 10:58:31+00:00,23.02
1711,2022-05-30 10:58:32+00:00,23.02
1712,2022-05-30 10:58:33+00:00,-666.0
1713,2022-05-30 10:58:34+00:00,19.22
1714,2022-05-30 10:58:35+00:00,-666.0
1715,2022-05-30 10:58:36+00:00,19.22
1716,2022-05-30 10:58:37+00:00,19.22
1717,2022-05-30 10:58:38+00:00,-666.0
1718,2022-05-30 10:58:39+00:00,15.87
1719,2022-05-30 10:58:40+00:00,15.87
1720,2022-05-30 10:58:41+00:00,-666.0
1721,2022-05-30 10:58:42+00:00,13.31
1722,2022-05-30 10:58:43+00:00,13.31
1723,2022-05-30 10:58:44+00:00,13.31
1724,2022-05-30 10:58:45+00:00,-666.0
1725,2022-05-30 10:58:46+00:00,10.68
1726,2022-05-30 10:58:47+00:00,-666.0
1727,2022-05-30 10:58:48+00:00,10.68
1728,2022-05-30 10:58:49+00:00,9.15
1729,2022-05-30 10:58:50+00:00,-666.0
1730,2022-05-30 10:58:51+00:00,9.15
1731,2022-05-30 10:58:52+00:00,9.15
1732,2022-05-30 10:58:53+00:00,-666.0
1733,2022-05-30 10:58:54+00:00,7.86
1734,2022-05-30 10:58:55+00:00,7.86
1735,2022-05-30 10:58:56+00:00,-666.0
1736,2022-05-30 10:58:57+00:00,7.86
1737,2022-05-30 10:58:58+00:00,-666.0
1738,2022-05-30 10:58:59+00:00,7.07
1739,2022-05-30 10:59:00+00:00,7.07
1740,2022-05-30 10:59:01+00:00,-666.0
1741,2022-05-30 10:59:02+00:00,6.62
1742,2022-05-30 10:59:03+00:00,-666.0
1743,2022-05-30 10:59:04+00:00,6.62
1744,2022-05-30 10:59:05+00:00,6.62
1745,2022-05-30 10:59:06+00:00,-666.0
1746,2022-05-30 10:59:07+00:00,6.35
1747,2022-05-30 10:59:08+00:00,6.35
1748,2022-05-30 10:59:09+00:00,-666.0
1749,2022-05-30 10:59:10+00:00,6.35
1750,2022-05-30 10:59:11+00:00,6.23
1751,2022-05-30 10:59:12+00:00,-666.0
1752,2022-05-30 10:59:13+00:00,6.23
1753,2022-05-30 10:59:14+00:00,6.19
1754,2022-05-30 10:59:15+00:00,-666.0
1755,2022-05-30 10:59:16+00:00,6.19
1756,2022-05-30 10:59:17+00:00,6.19
1757,2022-05-30 10:59:18+00:00,-666.0
